cod_produto,produto,valor_venda,custo_produto,lucro,nota_fiscal,email_cliente,data_criacao_pedido,data_venda,estado,tamanho,canal_venda,forma_pagamento,quantidade
5221,Bermuda,253.95,150.71,103.24,54221,cliente4221@email.com,2026-02-27,2026-03-03,SC,P,Online,Cartao,5
5222,Tenis Corrida,97.11,48.83,48.28,54222,cliente4222@email.com,2026-02-04,2026-02-06,RJ,38,Loja,Boleto,4
5223,Regata Esportiva,358.41,184.71,173.7,54223,cliente4223@email.com,2026-01-06,2026-01-07,PR,M,Loja,Cartao,5
5224,Calca Jeans,129.99,68.97,61.02,54224,cliente4224@email.com,2026-05-01,2026-05-05,RJ,GG,Online,Boleto,1
5225,Camiseta Basica,64.3,38.69,25.61,54225,cliente4225@email.com,2026-01-07,2026-01-07,CE,G,Loja,Cartao,2
5226,Tenis Corrida,191.66,124.93,66.73,54226,cliente4226@email.com,2026-02-24,2026-02-28,SP,P,Online,Pix,2
5227,Tenis Casual,64.58,30.53,34.05,54227,cliente4227@email.com,2026-01-01,2026-01-03,RS,41,Online,Cartao,4
5228,Camiseta Basica,210.63,86.37,124.26,54228,cliente4228@email.com,2026-02-03,2026-02-04,SP,39,Online,Cartao,5
5229,Tenis Esportivo,297.28,137.17,160.11,54229,cliente4229@email.com,2026-02-26,2026-02-28,CE,M,Loja,Cartao,5
5230,Bermuda,205.62,103.91,101.71,54230,cliente4230@email.com,2026-01-09,2026-01-12,PE,39,Loja,Pix,3
5231,Blusa Moletom,366.41,168.92,197.49,54231,cliente4231@email.com,2026-01-09,2026-01-12,SP,41,Loja,Cartao,1
5232,Tenis Esportivo,53.78,34.78,19.0,54232,cliente4232@email.com,2026-01-31,2026-02-01,PE,41,Online,Boleto,2
5233,Tenis Esportivo,157.31,80.83,76.48,54233,cliente4233@email.com,2026-04-18,2026-04-20,BA,M,Online,Pix,5
5234,Blusa Moletom,84.48,36.38,48.1,54234,cliente4234@email.com,2026-04-13,2026-04-15,CE,G,Online,Cartao,4
5235,Tenis Casual,348.28,139.5,208.78,54235,cliente4235@email.com,2026-04-21,2026-04-23,MG,GG,Online,Pix,2
5236,Calca Jeans,356.46,212.76,143.7,54236,cliente4236@email.com,2026-04-14,2026-04-14,CE,G,Loja,Boleto,1
5237,Bermuda,77.78,42.5,35.28,54237,cliente4237@email.com,2026-04-15,2026-04-17,MG,43,Loja,Cartao,3
5238,Tenis Casual,71.45,39.26,32.19,54238,cliente4238@email.com,2026-03-17,2026-03-18,BA,40,Loja,Boleto,2
5239,Regata Esportiva,130.57,62.72,67.85,54239,cliente4239@email.com,2026-03-25,2026-03-26,SC,41,Online,Boleto,1
5240,Calca Jeans,217.32,147.8,69.52,54240,cliente4240@email.com,2026-03-01,2026-03-01,PR,M,Loja,Cartao,3
5241,Calca Jeans,82.64,51.28,31.36,54241,cliente4241@email.com,2026-01-12,2026-01-17,GO,41,Online,Boleto,4
5242,Calca Jeans,246.94,129.37,117.57,54242,cliente4242@email.com,2026-04-06,2026-04-07,PR,39,Online,Boleto,3
5243,Tenis Corrida,326.26,182.31,143.95,54243,cliente4243@email.com,2026-04-21,2026-04-22,GO,38,Online,Boleto,5
5244,Calca Jeans,83.87,55.91,27.96,54244,cliente4244@email.com,2026-04-03,2026-04-03,PE,GG,Online,Cartao,1
5245,Bermuda,108.55,71.42,37.13,54245,cliente4245@email.com,2026-02-25,2026-02-25,MG,GG,Loja,Pix,4
5246,Blusa Moletom,171.77,107.26,64.51,54246,cliente4246@email.com,2026-03-09,2026-03-13,GO,M,Online,Cartao,4
5247,Bermuda,215.56,116.99,98.57,54247,cliente4247@email.com,2026-01-11,2026-01-13,MG,38,Loja,Pix,1
5248,Blusa Moletom,232.77,162.92,69.85,54248,cliente4248@email.com,2026-04-18,2026-04-22,RS,42,Online,Boleto,5
5249,Bermuda,263.91,110.74,153.17,54249,cliente4249@email.com,2026-01-27,2026-02-01,BA,42,Loja,Pix,3
5250,Regata Esportiva,199.79,128.05,71.74,54250,cliente4250@email.com,2026-04-26,2026-04-26,SC,M,Online,Cartao,2
5251,Tenis Casual,104.89,42.3,62.59,54251,cliente4251@email.com,2026-04-01,2026-04-06,PR,41,Loja,Cartao,4
5252,Tenis Corrida,178.24,102.98,75.26,54252,cliente4252@email.com,2026-04-25,2026-04-27,BA,P,Online,Pix,5
5253,Regata Esportiva,158.05,74.65,83.4,54253,cliente4253@email.com,2026-02-09,2026-02-14,BA,M,Loja,Pix,1
5254,Tenis Esportivo,64.24,28.0,36.24,54254,cliente4254@email.com,2026-01-08,2026-01-08,RJ,43,Online,Pix,4
5255,Tenis Casual,325.51,181.45,144.06,54255,cliente4255@email.com,2026-04-23,2026-04-24,SC,42,Online,Cartao,4
5256,Blusa Moletom,225.01,122.65,102.36,54256,cliente4256@email.com,2026-01-10,2026-01-12,RS,43,Loja,Boleto,5
5257,Blusa Moletom,213.94,144.63,69.31,54257,cliente4257@email.com,2026-02-23,2026-02-27,GO,38,Online,Pix,3
5258,Calca Jeans,200.47,127.31,73.16,54258,cliente4258@email.com,2026-01-21,2026-01-22,MG,M,Online,Boleto,2
5259,Blusa Moletom,372.99,251.27,121.72,54259,cliente4259@email.com,2026-03-14,2026-03-19,BA,40,Online,Cartao,3
5260,Tenis Casual,394.42,218.86,175.56,54260,cliente4260@email.com,2026-03-29,2026-04-03,CE,G,Online,Pix,1
5261,Regata Esportiva,161.72,108.62,53.1,54261,cliente4261@email.com,2026-01-17,2026-01-21,GO,M,Loja,Pix,5
5262,Camiseta Basica,265.74,136.35,129.39,54262,cliente4262@email.com,2026-02-13,2026-02-18,BA,GG,Loja,Boleto,4
5263,Blusa Moletom,175.0,91.92,83.08,54263,cliente4263@email.com,2026-01-28,2026-01-31,PR,P,Online,Cartao,3
5264,Tenis Casual,377.68,200.59,177.09,54264,cliente4264@email.com,2026-02-09,2026-02-10,SP,40,Online,Cartao,1
5265,Camiseta Basica,375.14,159.38,215.76,54265,cliente4265@email.com,2026-01-17,2026-01-19,RJ,42,Loja,Cartao,3
5266,Blusa Moletom,397.92,233.62,164.3,54266,cliente4266@email.com,2026-01-21,2026-01-25,GO,M,Loja,Boleto,2
5267,Tenis Esportivo,183.97,111.77,72.2,54267,cliente4267@email.com,2026-04-06,2026-04-07,PR,39,Online,Cartao,2
5268,Regata Esportiva,154.78,68.29,86.49,54268,cliente4268@email.com,2026-01-21,2026-01-21,CE,40,Online,Boleto,4
5269,Tenis Esportivo,143.47,100.28,43.19,54269,cliente4269@email.com,2026-04-25,2026-04-26,GO,42,Online,Cartao,3
5270,Camiseta Basica,383.89,259.63,124.26,54270,cliente4270@email.com,2026-02-28,2026-03-03,RJ,38,Online,Boleto,2
5271,Camiseta Basica,135.88,76.36,59.52,54271,cliente4271@email.com,2026-04-12,2026-04-14,SP,G,Online,Pix,4
5272,Regata Esportiva,166.08,91.91,74.17,54272,cliente4272@email.com,2026-03-26,2026-03-30,BA,GG,Online,Cartao,5
5273,Blusa Moletom,327.89,147.08,180.81,54273,cliente4273@email.com,2026-03-02,2026-03-04,GO,38,Loja,Boleto,1
5274,Bermuda,216.94,93.71,123.23,54274,cliente4274@email.com,2026-04-16,2026-04-16,RJ,43,Loja,Cartao,3
5275,Bermuda,375.44,251.12,124.32,54275,cliente4275@email.com,2026-02-21,2026-02-21,CE,41,Loja,Pix,2
5276,Regata Esportiva,199.77,102.06,97.71,54276,cliente4276@email.com,2026-01-10,2026-01-12,PE,G,Loja,Pix,4
5277,Tenis Casual,377.08,228.98,148.1,54277,cliente4277@email.com,2026-03-26,2026-03-26,PR,42,Loja,Cartao,2
5278,Camiseta Basica,51.73,21.46,30.27,54278,cliente4278@email.com,2026-04-27,2026-05-01,SC,G,Online,Pix,4
5279,Camiseta Basica,280.03,126.88,153.15,54279,cliente4279@email.com,2026-03-31,2026-04-05,PE,M,Online,Pix,4
5280,Tenis Casual,136.18,56.35,79.83,54280,cliente4280@email.com,2026-03-29,2026-03-29,MG,M,Online,Boleto,4
5281,Blusa Moletom,352.59,190.03,162.56,54281,cliente4281@email.com,2026-02-14,2026-02-18,BA,38,Loja,Pix,4
5282,Bermuda,263.58,118.7,144.88,54282,cliente4282@email.com,2026-03-27,2026-03-31,MG,40,Loja,Cartao,4
5283,Regata Esportiva,384.77,237.94,146.83,54283,cliente4283@email.com,2026-04-22,2026-04-22,MG,G,Loja,Pix,5
5284,Regata Esportiva,197.46,120.93,76.53,54284,cliente4284@email.com,2026-01-02,2026-01-02,RS,42,Online,Pix,1
5285,Blusa Moletom,102.41,67.49,34.92,54285,cliente4285@email.com,2026-01-28,2026-01-30,GO,40,Online,Pix,2
5286,Bermuda,60.97,38.92,22.05,54286,cliente4286@email.com,2026-03-07,2026-03-07,BA,GG,Online,Pix,2
5287,Camiseta Basica,59.27,35.46,23.81,54287,cliente4287@email.com,2026-04-23,2026-04-25,RS,P,Online,Cartao,4
5288,Tenis Casual,379.93,168.86,211.07,54288,cliente4288@email.com,2026-01-26,2026-01-29,PR,GG,Loja,Cartao,4
5289,Tenis Casual,138.07,57.06,81.01,54289,cliente4289@email.com,2026-03-15,2026-03-18,CE,G,Online,Cartao,4
5290,Bermuda,291.64,122.44,169.2,54290,cliente4290@email.com,2026-01-10,2026-01-15,CE,38,Online,Cartao,2
5291,Tenis Esportivo,320.5,145.81,174.69,54291,cliente4291@email.com,2026-03-11,2026-03-16,GO,43,Online,Pix,1
5292,Tenis Corrida,114.99,73.14,41.85,54292,cliente4292@email.com,2026-03-13,2026-03-16,SP,41,Loja,Cartao,4
5293,Tenis Corrida,175.08,81.34,93.74,54293,cliente4293@email.com,2026-03-16,2026-03-16,SC,M,Loja,Boleto,2
5294,Blusa Moletom,234.17,119.1,115.07,54294,cliente4294@email.com,2026-03-01,2026-03-02,SP,P,Online,Cartao,1
5295,Bermuda,247.42,160.0,87.42,54295,cliente4295@email.com,2026-02-02,2026-02-05,PE,42,Online,Pix,3
5296,Tenis Esportivo,395.34,240.36,154.98,54296,cliente4296@email.com,2026-03-03,2026-03-06,MG,38,Loja,Cartao,4
5297,Tenis Esportivo,289.77,160.0,129.77,54297,cliente4297@email.com,2026-02-21,2026-02-22,MG,P,Loja,Pix,3
5298,Calca Jeans,169.56,84.08,85.48,54298,cliente4298@email.com,2026-01-21,2026-01-22,RJ,P,Online,Cartao,1
5299,Camiseta Basica,355.0,234.26,120.74,54299,cliente4299@email.com,2026-03-11,2026-03-14,CE,41,Loja,Boleto,4
5300,Camiseta Basica,120.87,49.97,70.9,54300,cliente4300@email.com,2026-01-04,2026-01-06,SP,G,Online,Boleto,2
5301,Tenis Corrida,282.89,182.13,100.76,54301,cliente4301@email.com,2026-02-22,2026-02-27,GO,39,Online,Boleto,2
5302,Calca Jeans,296.46,194.03,102.43,54302,cliente4302@email.com,2026-03-05,2026-03-08,MG,42,Online,Boleto,2
5303,Camiseta Basica,303.57,202.84,100.73,54303,cliente4303@email.com,2026-01-14,2026-01-17,BA,G,Loja,Boleto,1
5304,Tenis Corrida,73.08,33.75,39.33,54304,cliente4304@email.com,2026-02-13,2026-02-18,PR,41,Online,Pix,3
5305,Blusa Moletom,292.17,193.16,99.01,54305,cliente4305@email.com,2026-01-05,2026-01-09,BA,41,Loja,Boleto,2
5306,Camiseta Basica,222.79,152.56,70.23,54306,cliente4306@email.com,2026-03-04,2026-03-05,MG,P,Online,Boleto,4
5307,Tenis Esportivo,180.53,88.98,91.55,54307,cliente4307@email.com,2026-04-04,2026-04-04,BA,40,Online,Cartao,5
5308,Regata Esportiva,56.94,24.48,32.46,54308,cliente4308@email.com,2026-02-03,2026-02-07,CE,P,Online,Pix,2
5309,Camiseta Basica,248.5,115.4,133.1,54309,cliente4309@email.com,2026-01-29,2026-02-02,SP,41,Loja,Cartao,3
5310,Bermuda,329.06,156.4,172.66,54310,cliente4310@email.com,2026-01-14,2026-01-14,MG,GG,Loja,Pix,4
5311,Bermuda,178.34,99.65,78.69,54311,cliente4311@email.com,2026-01-18,2026-01-18,PR,41,Online,Cartao,1
5312,Tenis Corrida,110.14,46.1,64.04,54312,cliente4312@email.com,2026-01-11,2026-01-11,MG,G,Loja,Pix,3
5313,Blusa Moletom,134.49,83.79,50.7,54313,cliente4313@email.com,2026-02-20,2026-02-25,RJ,M,Loja,Pix,3
5314,Tenis Corrida,180.53,123.36,57.17,54314,cliente4314@email.com,2026-03-08,2026-03-10,RJ,41,Loja,Cartao,2
5315,Tenis Corrida,178.86,81.03,97.83,54315,cliente4315@email.com,2026-01-04,2026-01-06,RJ,M,Loja,Cartao,5
5316,Blusa Moletom,369.29,204.05,165.24,54316,cliente4316@email.com,2026-03-04,2026-03-08,PR,41,Loja,Boleto,3
5317,Camiseta Basica,148.76,69.72,79.04,54317,cliente4317@email.com,2026-03-16,2026-03-16,PE,M,Loja,Boleto,4
5318,Camiseta Basica,335.76,193.84,141.92,54318,cliente4318@email.com,2026-04-07,2026-04-10,PE,GG,Online,Pix,3
5319,Blusa Moletom,199.32,119.8,79.52,54319,cliente4319@email.com,2026-03-31,2026-04-05,GO,38,Loja,Cartao,2
5320,Tenis Esportivo,173.49,81.3,92.19,54320,cliente4320@email.com,2026-03-04,2026-03-06,RJ,43,Loja,Boleto,3
5321,Blusa Moletom,146.76,82.8,63.96,54321,cliente4321@email.com,2026-01-13,2026-01-17,RJ,39,Loja,Pix,5
5322,Camiseta Basica,227.36,92.61,134.75,54322,cliente4322@email.com,2026-04-06,2026-04-06,PR,GG,Online,Cartao,5
5323,Calca Jeans,323.29,138.41,184.88,54323,cliente4323@email.com,2026-01-03,2026-01-08,CE,42,Online,Boleto,4
5324,Camiseta Basica,299.41,160.17,139.24,54324,cliente4324@email.com,2026-02-12,2026-02-14,SC,40,Online,Cartao,4
5325,Tenis Corrida,217.52,115.15,102.37,54325,cliente4325@email.com,2026-03-26,2026-03-27,GO,GG,Online,Pix,3
5326,Tenis Esportivo,380.78,263.7,117.08,54326,cliente4326@email.com,2026-03-12,2026-03-17,PR,G,Online,Boleto,2
5327,Bermuda,212.66,148.62,64.04,54327,cliente4327@email.com,2026-03-03,2026-03-03,GO,G,Loja,Cartao,5
5328,Blusa Moletom,209.09,85.61,123.48,54328,cliente4328@email.com,2026-02-04,2026-02-04,PR,P,Loja,Boleto,5
5329,Camiseta Basica,299.58,182.4,117.18,54329,cliente4329@email.com,2026-01-16,2026-01-17,RJ,GG,Loja,Boleto,3
5330,Blusa Moletom,264.06,130.04,134.02,54330,cliente4330@email.com,2026-01-13,2026-01-15,PE,41,Online,Cartao,4
5331,Tenis Esportivo,158.6,64.06,94.54,54331,cliente4331@email.com,2026-04-26,2026-04-28,PR,43,Loja,Cartao,2
5332,Regata Esportiva,373.46,209.88,163.58,54332,cliente4332@email.com,2026-02-05,2026-02-10,SC,GG,Loja,Pix,5
5333,Tenis Casual,264.71,159.82,104.89,54333,cliente4333@email.com,2026-01-31,2026-02-03,SP,P,Online,Boleto,1
5334,Camiseta Basica,75.46,45.84,29.62,54334,cliente4334@email.com,2026-02-21,2026-02-23,MG,P,Online,Cartao,2
5335,Tenis Casual,305.57,180.96,124.61,54335,cliente4335@email.com,2026-04-27,2026-05-02,PE,38,Online,Cartao,2
5336,Blusa Moletom,204.85,127.55,77.3,54336,cliente4336@email.com,2026-03-03,2026-03-05,MG,M,Online,Pix,5
5337,Calca Jeans,156.81,98.66,58.15,54337,cliente4337@email.com,2026-04-06,2026-04-08,RS,P,Online,Cartao,2
5338,Bermuda,263.04,175.91,87.13,54338,cliente4338@email.com,2026-03-20,2026-03-23,CE,41,Online,Boleto,1
5339,Bermuda,143.46,58.72,84.74,54339,cliente4339@email.com,2026-04-13,2026-04-18,SC,42,Online,Pix,4
5340,Calca Jeans,289.99,124.23,165.76,54340,cliente4340@email.com,2026-01-19,2026-01-19,PE,42,Loja,Cartao,4
5341,Regata Esportiva,111.1,74.92,36.18,54341,cliente4341@email.com,2026-02-05,2026-02-10,BA,42,Online,Boleto,2
5342,Tenis Corrida,354.43,241.89,112.54,54342,cliente4342@email.com,2026-03-01,2026-03-06,GO,43,Loja,Boleto,5
5343,Tenis Esportivo,276.3,143.35,132.95,54343,cliente4343@email.com,2026-03-26,2026-03-29,GO,38,Online,Cartao,2
5344,Calca Jeans,292.75,185.23,107.52,54344,cliente4344@email.com,2026-02-28,2026-02-28,SP,M,Loja,Pix,5
5345,Tenis Casual,306.9,163.09,143.81,54345,cliente4345@email.com,2026-01-30,2026-01-31,SC,39,Loja,Boleto,3
5346,Tenis Casual,237.58,112.23,125.35,54346,cliente4346@email.com,2026-01-17,2026-01-21,RS,GG,Online,Boleto,4
5347,Tenis Casual,374.92,196.77,178.15,54347,cliente4347@email.com,2026-03-14,2026-03-18,GO,42,Loja,Pix,5
5348,Tenis Esportivo,182.2,105.8,76.4,54348,cliente4348@email.com,2026-02-22,2026-02-27,PE,38,Loja,Pix,5
5349,Bermuda,399.81,275.63,124.18,54349,cliente4349@email.com,2026-04-26,2026-04-28,CE,40,Loja,Boleto,4
5350,Tenis Casual,159.27,109.65,49.62,54350,cliente4350@email.com,2026-04-21,2026-04-26,RJ,GG,Loja,Pix,5
5351,Tenis Corrida,354.38,155.64,198.74,54351,cliente4351@email.com,2026-04-02,2026-04-05,RJ,GG,Online,Boleto,4
5352,Calca Jeans,85.89,34.57,51.32,54352,cliente4352@email.com,2026-02-02,2026-02-02,BA,G,Loja,Cartao,2
5353,Tenis Esportivo,71.08,35.23,35.85,54353,cliente4353@email.com,2026-01-03,2026-01-08,PE,41,Online,Pix,2
5354,Tenis Casual,54.15,22.52,31.63,54354,cliente4354@email.com,2026-04-29,2026-05-02,PR,41,Loja,Boleto,5
5355,Regata Esportiva,298.06,129.43,168.63,54355,cliente4355@email.com,2026-04-18,2026-04-23,RJ,39,Loja,Pix,3
5356,Blusa Moletom,180.41,75.26,105.15,54356,cliente4356@email.com,2026-01-21,2026-01-25,RS,43,Online,Cartao,1
5357,Tenis Casual,258.93,109.32,149.61,54357,cliente4357@email.com,2026-01-31,2026-02-01,SP,42,Loja,Boleto,4
5358,Tenis Casual,386.61,248.11,138.5,54358,cliente4358@email.com,2026-01-19,2026-01-22,MG,38,Loja,Pix,5
5359,Regata Esportiva,167.44,101.47,65.97,54359,cliente4359@email.com,2026-02-05,2026-02-08,MG,P,Online,Cartao,2
5360,Tenis Corrida,311.92,130.39,181.53,54360,cliente4360@email.com,2026-03-12,2026-03-17,BA,39,Loja,Pix,1
5361,Tenis Esportivo,265.06,182.77,82.29,54361,cliente4361@email.com,2026-02-03,2026-02-07,CE,42,Loja,Boleto,1
5362,Camiseta Basica,381.79,191.95,189.84,54362,cliente4362@email.com,2026-03-20,2026-03-25,PE,39,Online,Cartao,5
5363,Tenis Corrida,282.89,122.04,160.85,54363,cliente4363@email.com,2026-01-24,2026-01-28,CE,41,Online,Cartao,4
5364,Blusa Moletom,188.16,82.87,105.29,54364,cliente4364@email.com,2026-04-12,2026-04-13,SP,G,Online,Cartao,3
5365,Bermuda,329.33,169.98,159.35,54365,cliente4365@email.com,2026-01-17,2026-01-17,SP,GG,Online,Boleto,3
5366,Tenis Corrida,226.6,94.63,131.97,54366,cliente4366@email.com,2026-03-21,2026-03-21,RJ,38,Online,Cartao,5
5367,Tenis Casual,251.47,115.79,135.68,54367,cliente4367@email.com,2026-02-16,2026-02-19,MG,G,Online,Pix,3
5368,Bermuda,187.93,91.94,95.99,54368,cliente4368@email.com,2026-01-11,2026-01-12,RS,GG,Online,Boleto,2
5369,Tenis Esportivo,334.21,203.53,130.68,54369,cliente4369@email.com,2026-02-22,2026-02-22,SC,39,Online,Boleto,4
5370,Blusa Moletom,157.33,95.14,62.19,54370,cliente4370@email.com,2026-04-20,2026-04-22,RJ,40,Online,Cartao,3
5371,Tenis Esportivo,83.92,43.02,40.9,54371,cliente4371@email.com,2026-03-29,2026-04-03,SP,G,Loja,Boleto,2
5372,Bermuda,123.8,72.94,50.86,54372,cliente4372@email.com,2026-03-25,2026-03-27,RJ,42,Online,Pix,5
5373,Blusa Moletom,274.15,158.73,115.42,54373,cliente4373@email.com,2026-03-02,2026-03-04,GO,P,Online,Cartao,1
5374,Tenis Esportivo,82.72,45.69,37.03,54374,cliente4374@email.com,2026-04-10,2026-04-13,GO,P,Online,Boleto,2
5375,Bermuda,353.42,247.21,106.21,54375,cliente4375@email.com,2026-04-27,2026-04-29,PE,42,Loja,Boleto,3
5376,Tenis Casual,217.34,150.79,66.55,54376,cliente4376@email.com,2026-02-02,2026-02-04,MG,P,Online,Cartao,3
5377,Blusa Moletom,166.01,107.9,58.11,54377,cliente4377@email.com,2026-03-29,2026-03-31,GO,P,Loja,Boleto,3
5378,Tenis Casual,213.87,126.54,87.33,54378,cliente4378@email.com,2026-04-22,2026-04-22,MG,40,Online,Boleto,4
5379,Camiseta Basica,58.61,40.53,18.08,54379,cliente4379@email.com,2026-04-15,2026-04-16,SP,38,Loja,Pix,1
5380,Camiseta Basica,217.47,123.12,94.35,54380,cliente4380@email.com,2026-01-06,2026-01-10,PE,40,Online,Pix,1
5381,Calca Jeans,309.62,135.24,174.38,54381,cliente4381@email.com,2026-01-15,2026-01-15,PR,39,Loja,Cartao,3
5382,Calca Jeans,144.4,82.21,62.19,54382,cliente4382@email.com,2026-01-19,2026-01-22,MG,41,Online,Pix,2
5383,Calca Jeans,274.15,148.7,125.45,54383,cliente4383@email.com,2026-02-17,2026-02-17,SC,43,Loja,Cartao,1
5384,Camiseta Basica,73.32,49.54,23.78,54384,cliente4384@email.com,2026-02-13,2026-02-17,GO,39,Online,Pix,4
5385,Calca Jeans,246.54,160.9,85.64,54385,cliente4385@email.com,2026-01-01,2026-01-03,PR,43,Loja,Boleto,3
5386,Regata Esportiva,145.78,100.07,45.71,54386,cliente4386@email.com,2026-04-18,2026-04-21,PE,40,Online,Cartao,4
5387,Calca Jeans,143.68,75.77,67.91,54387,cliente4387@email.com,2026-01-29,2026-02-01,PE,40,Loja,Cartao,5
5388,Calca Jeans,167.98,71.21,96.77,54388,cliente4388@email.com,2026-01-16,2026-01-19,GO,43,Online,Pix,1
5389,Regata Esportiva,222.88,109.2,113.68,54389,cliente4389@email.com,2026-03-10,2026-03-14,CE,G,Online,Pix,5
5390,Tenis Casual,58.68,27.49,31.19,54390,cliente4390@email.com,2026-03-20,2026-03-20,CE,40,Loja,Pix,5
5391,Calca Jeans,147.52,90.25,57.27,54391,cliente4391@email.com,2026-01-26,2026-01-31,CE,M,Loja,Boleto,3
5392,Regata Esportiva,248.92,113.95,134.97,54392,cliente4392@email.com,2026-01-18,2026-01-19,PE,40,Online,Pix,2
5393,Tenis Casual,290.63,159.68,130.95,54393,cliente4393@email.com,2026-04-18,2026-04-23,PR,41,Loja,Pix,5
5394,Tenis Casual,122.98,51.49,71.49,54394,cliente4394@email.com,2026-04-01,2026-04-03,GO,G,Online,Pix,3
5395,Camiseta Basica,148.95,93.54,55.41,54395,cliente4395@email.com,2026-04-27,2026-04-27,SP,40,Loja,Pix,2
5396,Camiseta Basica,111.84,46.98,64.86,54396,cliente4396@email.com,2026-04-11,2026-04-16,PE,39,Loja,Cartao,5
5397,Bermuda,208.01,117.99,90.02,54397,cliente4397@email.com,2026-02-05,2026-02-06,MG,G,Online,Boleto,3
5398,Tenis Corrida,102.59,42.18,60.41,54398,cliente4398@email.com,2026-01-19,2026-01-24,SC,43,Online,Boleto,2
5399,Tenis Esportivo,223.06,110.52,112.54,54399,cliente4399@email.com,2026-03-26,2026-03-31,GO,M,Online,Pix,1
5400,Camiseta Basica,82.19,43.76,38.43,54400,cliente4400@email.com,2026-02-17,2026-02-19,GO,38,Loja,Cartao,2
5401,Blusa Moletom,194.74,87.49,107.25,54401,cliente4401@email.com,2026-01-31,2026-02-02,MG,M,Online,Boleto,1
5402,Blusa Moletom,365.74,177.8,187.94,54402,cliente4402@email.com,2026-03-31,2026-04-01,RJ,P,Online,Cartao,3
5403,Camiseta Basica,372.11,252.48,119.63,54403,cliente4403@email.com,2026-03-30,2026-04-03,MG,41,Loja,Pix,2
5404,Regata Esportiva,206.35,121.14,85.21,54404,cliente4404@email.com,2026-03-25,2026-03-28,SC,G,Loja,Cartao,5
5405,Regata Esportiva,373.99,260.17,113.82,54405,cliente4405@email.com,2026-04-20,2026-04-23,SC,P,Online,Boleto,1
5406,Regata Esportiva,91.33,45.49,45.84,54406,cliente4406@email.com,2026-04-25,2026-04-27,MG,P,Online,Boleto,2
5407,Camiseta Basica,126.3,54.07,72.23,54407,cliente4407@email.com,2026-04-29,2026-04-30,SC,41,Online,Pix,5
5408,Bermuda,364.75,153.74,211.01,54408,cliente4408@email.com,2026-03-12,2026-03-14,RS,G,Online,Pix,2
5409,Tenis Corrida,268.44,141.25,127.19,54409,cliente4409@email.com,2026-03-02,2026-03-05,PR,43,Online,Cartao,3
5410,Bermuda,109.02,57.78,51.24,54410,cliente4410@email.com,2026-01-03,2026-01-04,BA,GG,Online,Boleto,3
5411,Regata Esportiva,98.27,46.37,51.9,54411,cliente4411@email.com,2026-01-04,2026-01-04,MG,P,Online,Boleto,3
5412,Tenis Casual,305.37,178.69,126.68,54412,cliente4412@email.com,2026-02-14,2026-02-14,SC,41,Loja,Pix,1
5413,Tenis Casual,305.26,136.12,169.14,54413,cliente4413@email.com,2026-02-07,2026-02-10,PR,42,Online,Pix,5
5414,Regata Esportiva,210.88,110.12,100.76,54414,cliente4414@email.com,2026-01-23,2026-01-27,CE,38,Loja,Boleto,5
5415,Tenis Esportivo,243.69,104.04,139.65,54415,cliente4415@email.com,2026-03-30,2026-04-04,BA,GG,Loja,Boleto,3
5416,Calca Jeans,328.96,150.2,178.76,54416,cliente4416@email.com,2026-01-07,2026-01-08,PE,38,Loja,Pix,3
5417,Blusa Moletom,256.77,115.93,140.84,54417,cliente4417@email.com,2026-02-22,2026-02-22,BA,P,Online,Cartao,1
5418,Tenis Corrida,153.54,79.48,74.06,54418,cliente4418@email.com,2026-02-04,2026-02-08,CE,43,Online,Cartao,2
5419,Camiseta Basica,180.22,94.18,86.04,54419,cliente4419@email.com,2026-01-31,2026-02-05,SP,G,Loja,Pix,3
5420,Regata Esportiva,400.0,239.47,160.53,54420,cliente4420@email.com,2026-03-20,2026-03-20,PE,G,Loja,Boleto,4
5421,Calca Jeans,389.6,161.24,228.36,54421,cliente4421@email.com,2026-02-08,2026-02-08,RS,M,Online,Cartao,4
5422,Blusa Moletom,370.25,202.33,167.92,54422,cliente4422@email.com,2026-04-11,2026-04-16,RS,GG,Online,Cartao,3
5423,Tenis Esportivo,71.05,47.57,23.48,54423,cliente4423@email.com,2026-04-17,2026-04-18,SP,41,Online,Cartao,1
5424,Blusa Moletom,209.14,101.54,107.6,54424,cliente4424@email.com,2026-02-12,2026-02-14,SP,42,Online,Boleto,4
5425,Tenis Corrida,370.83,241.21,129.62,54425,cliente4425@email.com,2026-04-17,2026-04-19,GO,43,Loja,Cartao,5
5426,Camiseta Basica,103.15,71.2,31.95,54426,cliente4426@email.com,2026-03-27,2026-03-31,SP,40,Online,Cartao,4
